#
#""	"S1,1 [Mag]"	"S1,1 [Pha in deg.]"	"Ref.Imp. [Mag]"	"Ref.Imp. [Pha in deg.]"
#------------------------------------------------------------------------------
1.5219999551773	0.11390758780745	21.668768560700	790.12891354388	0.0000000000000
1.5249999761581	0.11390381194732	20.573500215416	784.90517084383	0.0000000000000
1.5279999971390	0.11400161343478	19.470170723725	779.81352710482	0.0000000000000
1.5310000181198	0.11419769517396	18.354394370525	774.84875167474	0.0000000000000
1.5340000391006	0.11448812458940	17.222080844572	770.00589537703	0.0000000000000
1.5369999408722	0.11486845940528	16.069455074410	765.28045869933	0.0000000000000
1.5399999618530	0.11533379185901	14.893097814415	760.66762638688	0.0000000000000
1.5429999828339	0.11587880775115	13.689979890948	756.16337983300	0.0000000000000
1.5460000038147	0.11649784155955	12.457471396893	751.76372421424	0.0000000000000
1.5490000247955	0.11718497068446	11.193349080865	747.46486574497	0.0000000000000
1.5520000457764	0.11793405553475	9.8957858705904	743.26319762747	0.0000000000000
1.5549999475479	0.11873883666208	8.5633526179064	739.15545111060	0.0000000000000
1.5579999685287	0.11959294952636	7.1949899316192	735.13803499376	0.0000000000000
1.5609999895096	0.12049001691115	5.7899880480235	731.20800544006	0.0000000000000
1.5640000104904	0.12142368422591	4.3479607196805	727.36239930498	0.0000000000000
1.5670000314713	0.12238766036427	2.8688160766721	723.59839040517	0.0000000000000
1.5700000524521	0.12337578035922	1.3527276902793	719.91328152684	0.0000000000000
1.5729999542236	0.12438196392453	-0.19989669237614	716.30463910300	0.0000000000000
1.5759999752045	0.12540035540436	-1.7884462441790	712.76971622291	0.0000000000000
1.5789999961853	0.12642525881511	-3.4121339878203	709.30630596065	0.0000000000000
1.5820000171661	0.12745118976818	-5.0700238975541	705.91215897616	0.0000000000000
1.5850000381470	0.12847292751943	-6.7610574535203	702.58512189088	0.0000000000000
1.5880000591278	0.12948538818509	-8.4840760184613	699.32313297954	0.0000000000000
1.5909999608994	0.13048388188596	-10.237838492904	696.12434258724	0.0000000000000
1.5939999818802	0.13146383641989	-12.021046178431	692.98660373454	0.0000000000000
1.5970000028610	0.13242098631714	-13.832349988406	689.90822923526	0.0000000000000
1.6000000238419	0.13335133814132	-15.670377136211	686.88747733692	0.0000000000000
1.6030000448227	0.13425111288010	-17.533728894284	683.92267545992	0.0000000000000
1.6059999465942	0.13511681892950	-19.421002518734	681.01233214405	0.0000000000000
1.6089999675751	0.13594517167627	-21.330796509764	678.15467297171	0.0000000000000
1.6119999885559	0.13673323587111	-23.261707162821	675.34833174946	0.0000000000000
1.6150000095367	0.13747818795169	-25.212357397778	672.59188232476	0.0000000000000
1.6180000305176	0.13817748682949	-27.181387023296	669.88395253053	0.0000000000000
1.6210000514984	0.13882891714625	-29.167445223219	667.22322151480	0.0000000000000
1.6239999532700	0.13943034147124	-31.169223644111	664.60852051027	0.0000000000000
1.6269999742508	0.13997994422092	-33.185423389648	662.03841699364	0.0000000000000
1.6299999952316	0.14047610196053	-35.214795753267	659.51183565971	0.0000000000000
1.6330000162125	0.14091739849631	-37.256099715986	657.02763901739	0.0000000000000
1.6360000371933	0.14130259548496	-39.308141495817	654.58472977068	0.0000000000000
1.6390000581741	0.14163072413039	-41.369740653148	652.18204948233	0.0000000000000
1.6419999599457	0.14190092480956	-43.439780190571	649.81866971009	0.0000000000000
1.6449999809265	0.14211258607276	-45.517126673441	647.49341691720	0.0000000000000
1.6480000019073	0.14226523164375	-47.600714502659	645.20543369704	0.0000000000000
1.6510000228882	0.14235857867267	-49.689495004106	642.95380046585	0.0000000000000
1.6540000438690	0.14239253858075	-51.782444625775	640.73762816711	0.0000000000000
1.6569999456406	0.14236714497306	-53.878564771890	638.55614358263	0.0000000000000
1.6599999666214	0.14228257510809	-55.976902752929	636.40834245892	0.0000000000000
1.6629999876022	0.14213921168237	-58.076501342862	634.29350876965	0.0000000000000
1.6660000085831	0.14193755690156	-60.176458858455	632.21086509673	0.0000000000000
1.6690000295639	0.14167826356739	-62.275869414328	630.15965896756	0.0000000000000
1.6720000505447	0.14136207927482	-64.373884613652	628.13916172809	0.0000000000000
1.6749999523163	0.14098991806767	-66.469634113130	626.14874626822	0.0000000000000
1.6779999732971	0.14056277801820	-68.562322200550	624.18757103562	0.0000000000000
1.6809999942780	0.14008183513204	-70.651144744784	622.25505361618	0.0000000000000
1.6840000152588	0.13954832240310	-72.735309250919	620.35055233667	0.0000000000000
