#
#"Frequency / GHz"	"VSWR1 [Magnitude]"
#-------------------------------------
3.5799999237061	1.1200094224308
3.5829999446869	1.1203629116798
3.5859999656677	1.1207340084719
3.5889999866486	1.1211227703108
3.5920000076294	1.1215291350195
3.5950000286102	1.1219529078065
3.5980000495911	1.1223937198662
3.6010000705719	1.1228510785445
3.6040000915527	1.1233243526032
3.6070001125336	1.1238127211770
3.6099998950958	1.1243152999353
3.6129999160767	1.1248310420179
3.6159999370575	1.1253587761418
3.6189999580383	1.1258972541296
3.6219999790192	1.1264450623767
3.6250000000000	1.1270007338274
3.6280000209808	1.1275627028215
3.6310000419617	1.1281293069498
3.6340000629425	1.1286988734326
3.6370000839233	1.1292696283580
3.6400001049042	1.1298397923252
3.6429998874664	1.1304075073741
3.6459999084473	1.1309709608637
3.6489999294281	1.1315282402277
3.6519999504089	1.1320775349165
3.6549999713898	1.1326169764951
3.6579999923706	1.1331447854739
3.6610000133514	1.1336591580572
3.6640000343323	1.1341584054656
3.6670000553131	1.1346408209952
3.6700000762939	1.1351048334308
3.6730000972748	1.1355489085734
3.6760001182556	1.1359716589765
3.6789999008179	1.1363717046627
3.6819999217987	1.1367478193096
3.6849999427795	1.1370988953914
3.6879999637604	1.1374239468601
3.6909999847412	1.1377220616238
3.6940000057220	1.1379925457966
3.6970000267029	1.1382347256682
3.7000000476837	1.1384481950714
3.7030000686646	1.1386325868739
3.7060000896454	1.1387877421361
3.7090001106262	1.1389136231285
3.7119998931885	1.1390103528464
3.7149999141693	1.1390782347307
3.7179999351501	1.1391176450281
3.7209999561310	1.1391292152781
3.7239999771118	1.1391136373118
3.7269999980927	1.1390718228833
3.7300000190735	1.1390047587661
3.7330000400543	1.1389136481925
3.7360000610352	1.1387997906087
3.7390000820160	1.1386645690350
3.7420001029968	1.1385096176523
3.7449998855591	1.1383365547161
3.7479999065399	1.1381472029588
3.7509999275208	1.1379434175409
3.7539999485016	1.1377271911224
3.7569999694824	1.1375005805541
3.7599999904633	1.1372656875222
3.7630000114441	1.1370247305296
3.7660000324249	1.1367798619379
3.7690000534058	1.1365333800264
3.7720000743866	1.1362875039371
3.7750000953674	1.1360445146227
3.7780001163483	1.1358066059424
3.7809998989105	1.1355760281032
3.7839999198914	1.1353548835739
3.7869999408722	1.1351452547279
3.7899999618530	1.1349491383006
3.7929999828339	1.1347684316437
3.7960000038147	1.1346048802155
3.7990000247955	1.1344601437089
3.8020000457764	1.1343357027041
3.8050000667572	1.1342328686434
3.8080000877380	1.1341528122786
3.8110001087189	1.1340965016131
3.8139998912811	1.1340646746030
3.8169999122620	1.1340579570414
3.8199999332428	1.1340766397030
3.8229999542236	1.1341208711475
3.8259999752045	1.1341905712616
3.8289999961853	1.1342854454258
3.8320000171661	1.1344049877694
3.8350000381470	1.1345483969597
3.8380000591278	1.1347147475769
3.8410000801086	1.1349028783742
3.8440001010895	1.1351114220663
3.8469998836517	1.1353388249865
3.8499999046326	1.1355833673220
3.8529999256134	1.1358431478016
3.8559999465942	1.1361160862425
3.8589999675751	1.1364000559871
3.8619999885559	1.1366927125820
3.8650000095367	1.1369916740752
3.8680000305176	1.1372944284977
3.8710000514984	1.1375984409469
3.8740000724792	1.1379010545861
3.8770000934601	1.1381996833173
3.8800001144409	1.1384915727756
3.8829998970032	1.1387741449032
3.8859999179840	1.1390447176911
3.8889999389648	1.1393006634645
3.8919999599457	1.1395394530578
3.8949999809265	1.1397586000466
3.8980000019073	1.1399556574898
3.9010000228882	1.1401283500110
3.9040000438690	1.1402744842906
3.9070000648499	1.1403919728522
3.9100000858307	1.1404789098078
3.9130001068115	1.1405334533126
3.9159998893738	1.1405540029143
3.9189999103546	1.1405391182177
3.9219999313354	1.1404875025752
3.9249999523163	1.1403980560958
3.9279999732971	1.1402699104690
3.9309999942780	1.1401023315767
3.9340000152588	1.1398948521657
3.9370000362396	1.1396472083370
3.9400000572205	1.1393592857573
3.9430000782013	1.1390312920352
3.9460000991821	1.1386635756597
3.9489998817444	1.1382567184045
3.9519999027252	1.1378115868932
3.9549999237061	1.1373291923351
3.9579999446869	1.1368107878417
3.9609999656677	1.1362578399528
3.9639999866486	1.1356720574768
3.9670000076294	1.1350553156252
3.9700000286102	1.1344097066415
3.9730000495911	1.1337374842021
3.9760000705719	1.1330411503044
3.9790000915527	1.1323233099740
3.9820001125336	1.1315867746707
3.9849998950958	1.1308344747891
3.9879999160767	1.1300694880032
3.9909999370575	1.1292949857431
3.9939999580383	1.1285142902026
3.9969999790192	1.1277306959147
4.0000000000000	1.1269476722375
